product,protein,fat,carbs,calories,price,sale_type,unit_weight,total_package_weight,is_promo
"წვენი ""ლავი"" ალუბალი (ტეტრაპაკი)",0.0,0.0,11.5,46.0,3.75,package_weight,0,1000.0,0
"წვენი ""ლავი"" ბროწეული (ტეტრაპაკი)",0.0,0.0,12.0,48.0,3.75,package_weight,0,1000.0,0
"წვენი ""ჰოპი"" ალოე ვერა",0.0,0.0,10.0,42.0,2.49,package_weight,0,500.0,0
"წვენი ""სანდორა""ატამი(ტეტრაპაკი)",0.0,0.0,11.0,44.0,2.2,package_weight,0,250.0,0
"წვენი ""ლავი"" ატმის ნექტარი (ტეტრაპაკი)",0.0,0.0,13.0,52.0,1.0,package_weight,0,200.0,0
"წვენი ""ლავი"" ხილის ნექტარი (ტეტრაპაკი)",0.0,0.0,12.5,50.0,1.0,package_weight,0,200.0,0
"წვენი ""სანდორა"" ბროწეული და არონია(ტეტრაპაკი)",0.0,0.0,11.8,47.0,5.95,package_weight,0,950.0,0
"წვენი ""სანდორა"" ალუბალი",0.0,0.0,11.5,46.0,2.2,package_weight,0,250.0,0
"წვენი ""სანდორა"" ვაშლი",0.0,0.0,11.5,46.0,5.95,package_weight,0,950.0,0
"წვენი ""სანდორა"" ალუბალი",0.0,0.0,11.5,46.0,5.95,package_weight,0,950.0,0
"წვენი ""სანდორა"" ატამი",0.0,0.0,11.0,44.0,5.95,package_weight,0,950.0,0
"წვენი ""სანდორა"" მანგო (ტეტრაპაკი)",0.0,0.0,12.5,50.0,5.95,package_weight,0,950.0,0
"წვენი ""სანდორა"" მულტიხილი",0.0,0.0,12.0,48.0,5.95,package_weight,0,950.0,0
"წვენი ""მუნ ბერი"" ალოე ვერა",0.0,0.0,10.0,40.0,2.5,package_weight,0,500.0,0
"ენერგეტიკული სასმელი ""ბუმ ფაიარ""",0.0,0.0,11.0,45.0,1.8,package_weight,0,330.0,0
